Date,Country,City,Street,Type,Subtype,Location
"Jan 25, 2022",BR,Curitiba,R. Isaac Guelmann,ACCIDENT,,Point(-49.296771 -25.48781)
"Jan 25, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,JAM,JAM_MODERATE_TRAFFIC,Point(-49.144177 -25.531412)
"Jan 25, 2022",BR,Curitiba,R. Luiz Parigot de Souza,JAM,JAM_MODERATE_TRAFFIC,Point(-49.293288 -25.475555)
"Jan 25, 2022",BR,Curitiba,R. Cel. Dulcídio,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.282217 -25.440497)
"Jan 25, 2022",BR,Curitiba,Av. Linha Verde,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.218927 -25.40728)
"Jan 25, 2022",BR,Curitiba,BR-277 N Rod. do Café Gov. Ney Braga,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.362926 -25.431554)
"Jan 25, 2022",BR,Curitiba,Av. Linha Verde,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.271744 -25.491493)
"Jan 25, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,JAM,,Point(-49.214951 -25.570485)
"Jan 25, 2022",BR,Curitiba,R. Francisco Rocha,JAM,JAM_MODERATE_TRAFFIC,Point(-49.289391 -25.442179)
"Jan 25, 2022",BR,Curitiba,R. Anne Frank,WEATHERHAZARD,HAZARD_ON_SHOULDER_MISSING_SIGN,Point(-49.245835 -25.481803)
"Jan 25, 2022",BR,Curitiba,R. Dep. Joaquim José Pedrosa,WEATHERHAZARD,HAZARD_ON_SHOULDER_MISSING_SIGN,Point(-49.251351 -25.406747)
"Jan 25, 2022",BR,Curitiba,R. Prof. Pedro Viriato Parigot de Souza,WEATHERHAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(-49.311812 -25.436877)
"Jan 25, 2022",BR,Curitiba,BR-116 Contorno Leste,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.265151 -25.560014)
"Jan 25, 2022",BR,Curitiba,R. Brig. Franco,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.275609 -25.443255)
"Jan 25, 2022",BR,Curitiba,R. Saint Hilaire,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.286388 -25.447942)
"Jan 25, 2022",BR,Curitiba,R. Anne Frank,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.245721 -25.482033)
"Jan 25, 2022",BR,Curitiba,R. Jovino do Rosário,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.236744 -25.387889)
"Jan 25, 2022",BR,Curitiba,R. Ten. Francisco Ferreira de Souza,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.251331 -25.475912)
"Jan 25, 2022",BR,Colombo,R. Pedro do Rosário,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.161411 -25.369548)
"Jan 25, 2022",BR,Pinhais,PR-415 Rod. João Leopoldo Jacomel,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.15367 -25.44089)
"Jan 25, 2022",BR,Curitiba,BR-116 Contorno Leste,JAM,JAM_HEAVY_TRAFFIC,Point(-49.265786 -25.559458)
"Jan 25, 2022",BR,Curitiba,Av. Victor Ferreira do Amaral,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.226178 -25.428691)
"Jan 25, 2022",BR,Curitiba,R. Dias da Rocha Filho,JAM,JAM_MODERATE_TRAFFIC,Point(-49.255782 -25.425403)
"Jan 25, 2022",BR,Curitiba,R. Pres. Carlos Cavalcanti,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.268197 -25.426531)
"Jan 25, 2022",BR,Curitiba,R. Gen. Aristides Athayde Jr.,WEATHERHAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(-49.296454 -25.434715)
"Jan 25, 2022",BR,Curitiba,R. Gen. Mário Tourinho,JAM,JAM_HEAVY_TRAFFIC,Point(-49.307595 -25.43827)
"Jan 25, 2022",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.347019 -25.484624)
"Jan 25, 2022",BR,Curitiba,R. Barão de Antonina,JAM,JAM_HEAVY_TRAFFIC,Point(-49.270307 -25.422533)
"Jan 25, 2022",BR,null,BR-116 Contorno Leste,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.240087 -25.566832)
"Jan 25, 2022",BR,Curitiba,R. Eduardo Sprada,JAM,JAM_HEAVY_TRAFFIC,Point(-49.365596 -25.452246)
"Jan 25, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Dir.,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.268017 -25.436423)
"Jan 25, 2022",BR,Piraquara,BR-116 Contorno Leste,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.101608 -25.479687)
"Jan 25, 2022",BR,Curitiba,Av. Comendador Franco,JAM,JAM_MODERATE_TRAFFIC,Point(-49.214092 -25.492607)
"Jan 25, 2022",BR,Curitiba,R. Alferes Ângelo Sampaio,JAM,JAM_HEAVY_TRAFFIC,Point(-49.289901 -25.432138)
"Jan 25, 2022",BR,Curitiba,BR-376 Contorno Sul,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.361191 -25.454575)
"Jan 25, 2022",BR,Curitiba,Av. Linha Verde,JAM,JAM_HEAVY_TRAFFIC,Point(-49.251093 -25.462952)
"Jan 25, 2022",BR,Curitiba,R. Quintino Bocaiúva,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.251131 -25.405293)
"Jan 25, 2022",BR,Curitiba,Av. Comendador Franco,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.215217 -25.491515)
"Jan 25, 2022",BR,Curitiba,R. Teixeira Coelho,JAM,,Point(-49.286943 -25.440396)
"Jan 25, 2022",BR,Curitiba,R. Engenheiros Rebouças,JAM,JAM_HEAVY_TRAFFIC,Point(-49.257764 -25.441196)
"Jan 25, 2022",BR,Curitiba,V. Exclusiva de Ônibus,JAM,,Point(-49.307005 -25.435824)
"Jan 25, 2022",BR,Curitiba,R. Pe. Paulo Warkocz,JAM,JAM_MODERATE_TRAFFIC,Point(-49.354443 -25.441344)
"Jan 25, 2022",BR,Curitiba,R. Cel. Dulcídio,ROAD_CLOSED,ROAD_CLOSED_EVENT,Point(-49.282296 -25.440323)
"Jan 25, 2022",BR,Curitiba,Av. Silva Jardim - Pista Dir.,JAM,JAM_HEAVY_TRAFFIC,Point(-49.273093 -25.441896)
"Jan 25, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,WEATHERHAZARD,HAZARD_ON_ROAD_ROAD_KILL,Point(-49.150529 -25.540354)
"Jan 25, 2022",BR,Curitiba,Av. Linha Verde,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.215789 -25.400255)
"Jan 25, 2022",BR,null,BR-277 N Rod. do Café Gov. Ney Braga,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.370781 -25.432477)
"Jan 25, 2022",BR,Curitiba,R. Raul Pompéia,JAM,,Point(-49.345846 -25.482653)
"Jan 25, 2022",BR,Pinhais,Av. Jacob Macanhan,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.18416 -25.432433)
"Jan 25, 2022",BR,Curitiba,R. Itupava,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.254114 -25.422355)
"Jan 25, 2022",BR,Curitiba,Av. Linha Verde,ACCIDENT,,Point(-49.217325 -25.403138)
"Jan 25, 2022",BR,Curitiba,BR-376 Contorno Sul,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.364506 -25.440649)
"Jan 25, 2022",BR,null,BR-277 N Rod. do Café Gov. Ney Braga,JAM,,Point(-49.391575 -25.428264)
"Jan 25, 2022",BR,Curitiba,BR-376 Contorno Sul,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.350971 -25.476481)
"Jan 25, 2022",BR,Curitiba,Av. Monteiro Tourinho,ACCIDENT,,Point(-49.206613 -25.388732)
"Jan 25, 2022",BR,Curitiba,BR-376 Contorno Sul,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.360475 -25.456332)
"Jan 25, 2022",BR,Curitiba,PR-418 Contorno Norte,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.366699 -25.426848)
"Jan 25, 2022",BR,Curitiba,PR-418 Contorno Norte,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.360547 -25.39595)
"Jan 25, 2022",BR,null,BR-476 Rod. do Xisto,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.314961 -25.544144)
"Jan 25, 2022",BR,Curitiba,Av. Vicente Machado,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.281865 -25.43521)
"Jan 25, 2022",BR,Curitiba,Av. Silva Jardim - Pista Dir.,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.286619 -25.446993)
"Jan 25, 2022",BR,Curitiba,BR-376 Contorno Sul,JAM,JAM_HEAVY_TRAFFIC,Point(-49.354942 -25.468888)
"Jan 25, 2022",BR,Curitiba,R. Dr. Faivre,JAM,JAM_HEAVY_TRAFFIC,Point(-49.260948 -25.429838)
"Jan 25, 2022",BR,Curitiba,R. Anne Frank,JAM,JAM_MODERATE_TRAFFIC,Point(-49.245701 -25.482074)
"Jan 25, 2022",BR,Curitiba,R. Martim Afonso,JAM,JAM_HEAVY_TRAFFIC,Point(-49.286933 -25.429272)
"Jan 25, 2022",BR,Curitiba,R. Engenheiros Rebouças,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.253186 -25.439452)
"Jan 25, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.146547 -25.533777)
"Jan 25, 2022",BR,Curitiba,BR-116 N Rod. Régis Bittencourt,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.305794 -25.555285)
"Jan 25, 2022",BR,Curitiba,Marg. Av. Linha Verde,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.220866 -25.411828)
"Jan 25, 2022",BR,Curitiba,BR-376 Contorno Sul,JAM,JAM_MODERATE_TRAFFIC,Point(-49.344539 -25.491332)
"Jan 25, 2022",BR,Curitiba,Av. Pres. Kennedy,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.29159 -25.477393)
"Jan 25, 2022",BR,Curitiba,Av. Linha Verde,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.253591 -25.467991)
"Jan 25, 2022",BR,Curitiba,Av. Linha Verde,JAM,JAM_HEAVY_TRAFFIC,Point(-49.208118 -25.391637)
"Jan 25, 2022",BR,Piraquara,BR-116 Contorno Leste,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.089034 -25.461781)
"Jan 25, 2022",BR,Curitiba,R. Des. Motta,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.278587 -25.439983)
"Jan 25, 2022",BR,Curitiba,R. Dr. Faivre,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.260681 -25.430346)
"Jan 25, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Dir.,WEATHERHAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Point(-49.268539 -25.436645)
"Jan 25, 2022",BR,Curitiba,R. Maestro Herrmann,WEATHERHAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-49.289026 -25.397999)
"Jan 25, 2022",BR,Curitiba,Av. Pres. Getúlio Vargas,JAM,,Point(-49.291177 -25.452362)
"Jan 25, 2022",BR,Curitiba,Av. Silva Jardim - Pista Esq.,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.277174 -25.443282)
"Jan 25, 2022",BR,Almirante Tamandaré,Av. Ver. Wadislau Bugalski,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.305308 -25.318744)
"Jan 25, 2022",BR,Curitiba,R. Emanoel Voluz,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.292728 -25.524408)
"Jan 25, 2022",BR,Curitiba,PR-418 Contorno Norte,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.365372 -25.420869)
"Jan 25, 2022",BR,Curitiba,Av. Linha Verde,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.286567 -25.509291)
"Jan 25, 2022",BR,Curitiba,Av. Linha Verde,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.209711 -25.393403)
"Jan 25, 2022",BR,Curitiba,R. Fagundes Varela,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.234453 -25.415354)
"Jan 25, 2022",BR,Curitiba,R. Ten. Francisco Ferreira de Souza,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.243216 -25.492585)
"Jan 25, 2022",BR,Curitiba,R. Alm. Tamandaré,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.253945 -25.41678)
"Jan 25, 2022",BR,Curitiba,BR-376 Contorno Sul,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.325276 -25.530379)
"Jan 25, 2022",BR,Curitiba,Av. Linha Verde,JAM,,Point(-49.283873 -25.505592)
"Jan 25, 2022",BR,Curitiba,Av. Anibal Khury,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.336299 -25.518256)
"Jan 25, 2022",BR,Curitiba,Av. Anita Garibaldi,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.256792 -25.409255)
"Jan 25, 2022",BR,Curitiba,R. José de Alencar,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.253373 -25.424612)
"Jan 25, 2022",BR,Curitiba,Av. Mal. Floriano Peixoto,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.266072 -25.442891)
"Jan 25, 2022",BR,Curitiba,R. Francisco Raitani,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.294156 -25.510306)
"Jan 25, 2022",BR,Curitiba,R. Mal. Octávio Saldanha Mazza,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.293845 -25.525706)
"Jan 25, 2022",BR,Curitiba,Av. Des. Hugo Simas,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.288021 -25.397299)
"Jan 25, 2022",BR,Curitiba,null,ACCIDENT,,Point(-49.365448 -25.429301)
"Jan 25, 2022",BR,Curitiba,R. Pres. Carlos Cavalcanti,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.2756 -25.425012)
"Jan 25, 2022",BR,null,BR-277 N Rod. do Café Gov. Ney Braga,JAM,,Point(-49.366898 -25.432027)
"Jan 25, 2022",BR,Curitiba,R. Mariano Torres - Pista Esq.,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.26182 -25.432239)
"Jan 25, 2022",BR,Curitiba,Av. Pref. Lothario Meissner,JAM,JAM_HEAVY_TRAFFIC,Point(-49.238661 -25.444013)
"Jan 25, 2022",BR,Curitiba,BR-116 Contorno Leste,JAM,JAM_HEAVY_TRAFFIC,Point(-49.283747 -25.549345)
"Jan 25, 2022",BR,Curitiba,R. Roaldo Brun,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.204294 -25.384086)
"Jan 25, 2022",BR,Curitiba,R. Martim Afonso,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.304532 -25.436112)
"Jan 25, 2022",null,null,null,WEATHERHAZARD,HAZARD_ON_ROAD,Point(-49.329645 -25.495873)
"Jan 25, 2022",BR,Curitiba,R. Dr. Roberto Barrozo,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.282716 -25.41573)
"Jan 25, 2022",BR,Curitiba,Av. Comendador Franco,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.21388 -25.492949)
"Jan 25, 2022",BR,Piraquara,BR-116 Contorno Leste,WEATHERHAZARD,HAZARD_ON_SHOULDER_MISSING_SIGN,Point(-49.090434 -25.466331)
"Jan 25, 2022",BR,Curitiba,R. Francisco Rocha,WEATHERHAZARD,HAZARD_ON_ROAD,Point(-49.294067 -25.433884)
"Jan 25, 2022",BR,Curitiba,R. Bento Viana,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.282568 -25.448648)
"Jan 25, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,JAM,,Point(-49.185184 -25.569486)
"Jan 25, 2022",BR,Curitiba,R. Castro Alves,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.289948 -25.452018)
"Jan 25, 2022",BR,Curitiba,R. Eduardo Sprada,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.359581 -25.451354)
"Jan 25, 2022",BR,Curitiba,R. Mal. Octávio Saldanha Mazza,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.297307 -25.512899)
"Jan 25, 2022",BR,Colombo,R. Pref. João Batista Stoco,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.182071 -25.346699)
"Jan 25, 2022",BR,Curitiba,R. Irmãs Paulinas,WEATHERHAZARD,,Point(-49.29141 -25.491607)
"Jan 25, 2022",BR,Curitiba,R. Brig. Franco,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.275886 -25.442657)
"Jan 25, 2022",BR,Curitiba,R. Pastor Antônio Polito,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.226972 -25.521085)
"Jan 25, 2022",BR,Curitiba,BR-116 N Rod. Régis Bittencourt,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.304042 -25.547901)
"Jan 25, 2022",BR,Curitiba,null,JAM,,Point(-49.365864 -25.42953)
"Jan 25, 2022",BR,Curitiba,Av. Linha Verde,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.258079 -25.473781)
"Jan 25, 2022",BR,Curitiba,Av. Comendador Franco,WEATHERHAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Point(-49.237669 -25.460468)
"Jan 25, 2022",BR,Curitiba,R. Ten. Francisco Ferreira de Souza,WEATHERHAZARD,,Point(-49.240296 -25.498525)
"Jan 25, 2022",BR,Curitiba,BR-116 Contorno Leste,JAM,,Point(-49.283984 -25.549236)
"Jan 25, 2022",BR,Curitiba,R. Visconde de Cairu,WEATHERHAZARD,HAZARD_ON_ROAD_POT_HOLE,Point(-49.295458 -25.451204)
"Jan 25, 2022",BR,Curitiba,BR-376 Contorno Sul,JAM,,Point(-49.316381 -25.534923)
"Jan 25, 2022",BR,Curitiba,R. Ten. Francisco Ferreira de Souza,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.248561 -25.48159)
"Jan 25, 2022",BR,Curitiba,Av. Linha Verde,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.259446 -25.476293)
"Jan 25, 2022",BR,Curitiba,R. Tibagi,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.264196 -25.428828)
"Jan 25, 2022",BR,Curitiba,BR-376 Contorno Sul,JAM,,Point(-49.342483 -25.497756)
"Jan 25, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,JAM,,Point(-49.154247 -25.562969)
"Jan 25, 2022",BR,Curitiba,R. Sta. Rita de Cássia,WEATHERHAZARD,,Point(-49.258921 -25.405978)
"Jan 25, 2022",BR,Curitiba,Av. Pres. Kennedy,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.277809 -25.464817)
"Jan 25, 2022",BR,Curitiba,BR-376 Contorno Sul,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.332741 -25.52281)
"Jan 25, 2022",BR,Curitiba,Av. Linha Verde,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.227948 -25.427241)
"Jan 25, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.200835 -25.572005)
"Jan 25, 2022",BR,Curitiba,Av. Cândido Hartmann,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.314086 -25.422851)
"Jan 25, 2022",BR,Curitiba,BR-376 Contorno Sul,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.359289 -25.459245)
"Jan 25, 2022",BR,Colombo,PR-417 Rod. Mauro Bernardo Camargo,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.221105 -25.350669)
"Jan 25, 2022",BR,Curitiba,R. Amâncio Moro,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.260116 -25.420069)
"Jan 25, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.19542 -25.571326)
"Jan 25, 2022",BR,Curitiba,BR-277 S Rod. do Café Gov. Ney Braga,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.317545 -25.430657)
"Jan 25, 2022",BR,Curitiba,BR-376 Contorno Sul,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.312699 -25.538961)
"Jan 25, 2022",BR,Curitiba,Av. Dr. Dário Lopes dos Santos,WEATHERHAZARD,,Point(-49.254139 -25.436723)
"Jan 25, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.152345 -25.561328)
"Jan 25, 2022",BR,Curitiba,R. Cel. Dulcídio,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.282514 -25.439854)
"Jan 25, 2022",BR,Curitiba,Av. Victor Ferreira do Amaral,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.227728 -25.428547)
"Jan 25, 2022",BR,Colombo,PR-417 Rod. Mauro Bernardo Camargo,ACCIDENT,ACCIDENT_MAJOR,Point(-49.22137 -25.349954)
"Jan 25, 2022",BR,Colombo,Av. São Gabriel,ACCIDENT,ACCIDENT_MAJOR,Point(-49.199223 -25.346618)
"Jan 25, 2022",BR,Colombo,Av. Santos Dumont,ACCIDENT,ACCIDENT_MAJOR,Point(-49.199156 -25.346046)
"Jan 25, 2022",BR,Curitiba,BR-116 Contorno Leste,ACCIDENT,ACCIDENT_MAJOR,Point(-49.294691 -25.546124)
"Jan 25, 2022",BR,Curitiba,BR-376 Contorno Sul,ACCIDENT,ACCIDENT_MAJOR,Point(-49.366018 -25.430106)
"Jan 25, 2022",BR,Curitiba,BR-376 Contorno Sul,ACCIDENT,ACCIDENT_MAJOR,Point(-49.365241 -25.435473)
"Jan 25, 2022",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,ACCIDENT,ACCIDENT_MAJOR,Point(-49.185922 -25.485764)
"Jan 25, 2022",BR,Curitiba,R. Pe. Júlio Saavedra,WEATHERHAZARD,,Point(-49.235168 -25.481673)
"Jan 25, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,ACCIDENT,ACCIDENT_MAJOR,Point(-49.184371 -25.569542)
"Jan 25, 2022",BR,Curitiba,BR-376 Contorno Sul,ACCIDENT,ACCIDENT_MAJOR,Point(-49.36595 -25.43058)
"Jan 25, 2022",BR,Curitiba,Av. Comendador Franco,ACCIDENT,ACCIDENT_MINOR,Point(-49.236634 -25.462209)
"Jan 25, 2022",BR,null,BR-277 N Rod. do Café Gov. Ney Braga,ACCIDENT,ACCIDENT_MINOR,Point(-49.381997 -25.4269)
"Jan 25, 2022",BR,Curitiba,Av. Linha Verde,ACCIDENT,ACCIDENT_MINOR,Point(-49.272678 -25.492653)
"Jan 25, 2022",BR,Curitiba,R. Gen. Mário Tourinho,ACCIDENT,ACCIDENT_MINOR,Point(-49.307282 -25.439)
"Jan 25, 2022",BR,Colombo,R. Zacarias Machado de Meira,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.213691 -25.349319)
"Jan 25, 2022",BR,Curitiba,R. Mauá,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.263187 -25.417495)
"Jan 25, 2022",BR,Curitiba,R. José Ferreira da Rocha,ACCIDENT,,Point(-49.286908 -25.529181)
"Jan 25, 2022",BR,Curitiba,R. Jovino do Rosário,JAM,JAM_HEAVY_TRAFFIC,Point(-49.241536 -25.393061)
"Jan 25, 2022",BR,Curitiba,R. Carlos Pioli,JAM,JAM_HEAVY_TRAFFIC,Point(-49.276237 -25.410412)
"Jan 25, 2022",BR,Curitiba,R. Arnaldo Francisco Scremin,JAM,JAM_HEAVY_TRAFFIC,Point(-49.211524 -25.387026)
"Jan 25, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Dir.,JAM,JAM_HEAVY_TRAFFIC,Point(-49.261649 -25.433954)
"Jan 25, 2022",BR,Curitiba,BR-116 Contorno Leste,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.289491 -25.547351)
"Jan 25, 2022",BR,Curitiba,R. Cel. Dulcídio,ROAD_CLOSED,,Point(-49.282663 -25.439533)
"Jan 25, 2022",BR,Curitiba,BR-376 Contorno Sul,ACCIDENT,ACCIDENT_MINOR,Point(-49.365956 -25.430536)
"Jan 25, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,JAM,JAM_HEAVY_TRAFFIC,Point(-49.230003 -25.56849)
"Jan 25, 2022",BR,Curitiba,null,JAM,JAM_HEAVY_TRAFFIC,Point(-49.35558 -25.431152)
"Jan 25, 2022",BR,Curitiba,R. Francisco Torres,JAM,JAM_HEAVY_TRAFFIC,Point(-49.260251 -25.433355)
"Jan 25, 2022",BR,Curitiba,Est. do Ganchinho,JAM,JAM_HEAVY_TRAFFIC,Point(-49.279431 -25.552288)
"Jan 25, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,JAM,JAM_HEAVY_TRAFFIC,Point(-49.276534 -25.439992)
"Jan 25, 2022",BR,Curitiba,R. Alferes Poli,JAM,JAM_HEAVY_TRAFFIC,Point(-49.268525 -25.447066)
"Jan 25, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,JAM,JAM_HEAVY_TRAFFIC,Point(-49.186941 -25.569774)
"Jan 25, 2022",BR,Curitiba,R. Brig. Franco,JAM,JAM_HEAVY_TRAFFIC,Point(-49.279212 -25.437234)
"Jan 25, 2022",BR,Curitiba,BR-116 Contorno Leste,JAM,JAM_STAND_STILL_TRAFFIC,Point(-49.25437 -25.563616)
"Jan 25, 2022",BR,Curitiba,Av. Linha Verde,WEATHERHAZARD,HAZARD_ON_ROAD_CAR_STOPPED,Point(-49.249928 -25.459979)
"Jan 25, 2022",BR,Curitiba,R. Comendador Araújo,JAM,JAM_HEAVY_TRAFFIC,Point(-49.283438 -25.440753)
"Jan 25, 2022",BR,Curitiba,Av. Anita Garibaldi,WEATHERHAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Point(-49.256474 -25.407957)
